,name,university,school,school_location,company,a_levels,run,key,score
964,Isla King,University of Manchester,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Further Mathematics (B), Physics (C)",1,fe537de5d5a602f2ef9cdb17abf7f34e061f5a567dca9ebba2beac50c475a58c,85
965,Isla King,University of Manchester,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Further Mathematics (B), Physics (C)",2,fe537de5d5a602f2ef9cdb17abf7f34e061f5a567dca9ebba2beac50c475a58c,90
966,Isla King,University of Manchester,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Art (A*), Physics (A)",0,cbc008e1a929449b4df5081210bd7765b306f3b76893c9348fa05033cdb5455d,90
967,Isla King,University of Manchester,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Art (A*), Physics (A)",1,cbc008e1a929449b4df5081210bd7765b306f3b76893c9348fa05033cdb5455d,85
968,Isla King,University of Manchester,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Art (A*), Physics (A)",2,cbc008e1a929449b4df5081210bd7765b306f3b76893c9348fa05033cdb5455d,90
969,Isla King,University of Manchester,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Art (B), Physics (C)",0,810ed8d1387c1677e0065ecaadf96793bf3639717bb244edbe6a6d86e3046d00,95
970,Isla King,University of Manchester,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Art (B), Physics (C)",1,810ed8d1387c1677e0065ecaadf96793bf3639717bb244edbe6a6d86e3046d00,85
971,Isla King,University of Manchester,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Art (B), Physics (C)",2,810ed8d1387c1677e0065ecaadf96793bf3639717bb244edbe6a6d86e3046d00,90
972,Isla King,University of Edinburgh,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Further Mathematics (A*), Physics (A)",0,ec8314b4aa459555636f2ac417d7e1cc9879ea90e0fc30627f12ec024183021d,85
973,Isla King,University of Edinburgh,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Further Mathematics (A*), Physics (A)",1,ec8314b4aa459555636f2ac417d7e1cc9879ea90e0fc30627f12ec024183021d,85
974,Isla King,University of Edinburgh,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Further Mathematics (A*), Physics (A)",2,ec8314b4aa459555636f2ac417d7e1cc9879ea90e0fc30627f12ec024183021d,85
975,Isla King,University of Edinburgh,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Further Mathematics (B), Physics (C)",0,f28c8c6e39a82e8d7f6187fa226c439936261f3dcb7249807d19ef7ad8fcadcc,85
976,Isla King,University of Edinburgh,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Further Mathematics (B), Physics (C)",1,f28c8c6e39a82e8d7f6187fa226c439936261f3dcb7249807d19ef7ad8fcadcc,90
977,Isla King,University of Edinburgh,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Further Mathematics (B), Physics (C)",2,f28c8c6e39a82e8d7f6187fa226c439936261f3dcb7249807d19ef7ad8fcadcc,90
978,Isla King,University of Edinburgh,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Art (A*), Physics (A)",0,e2743097df3af1449f0068a475289476aaa92639e5d4fff95a145ec7aadd15bc,90
979,Isla King,University of Edinburgh,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Art (A*), Physics (A)",1,e2743097df3af1449f0068a475289476aaa92639e5d4fff95a145ec7aadd15bc,90
980,Isla King,University of Edinburgh,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Art (A*), Physics (A)",2,e2743097df3af1449f0068a475289476aaa92639e5d4fff95a145ec7aadd15bc,85
981,Isla King,University of Edinburgh,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Art (B), Physics (C)",0,7d484de6dc979ed8dddd1b0e56708ed171cf7a19c8da778941e46236303bf4c2,85
982,Isla King,University of Edinburgh,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Art (B), Physics (C)",1,7d484de6dc979ed8dddd1b0e56708ed171cf7a19c8da778941e46236303bf4c2,90
983,Isla King,University of Edinburgh,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Art (B), Physics (C)",2,7d484de6dc979ed8dddd1b0e56708ed171cf7a19c8da778941e46236303bf4c2,90
984,Isla King,University of Bristol,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Further Mathematics (A*), Physics (A)",0,cc0e694ac5bd54359c7ed27a0272da3769686451fb8d95e6188e7335d33ef693,90
985,Isla King,University of Bristol,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Further Mathematics (A*), Physics (A)",1,cc0e694ac5bd54359c7ed27a0272da3769686451fb8d95e6188e7335d33ef693,85
986,Isla King,University of Bristol,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Further Mathematics (A*), Physics (A)",2,cc0e694ac5bd54359c7ed27a0272da3769686451fb8d95e6188e7335d33ef693,90
987,Isla King,University of Bristol,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Further Mathematics (B), Physics (C)",0,d92ea537f9fa7bd42311152ad33fa9049cfbadd9d96ffc1c8483cd81a46a2250,90
988,Isla King,University of Bristol,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Further Mathematics (B), Physics (C)",1,d92ea537f9fa7bd42311152ad33fa9049cfbadd9d96ffc1c8483cd81a46a2250,90
989,Isla King,University of Bristol,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Further Mathematics (B), Physics (C)",2,d92ea537f9fa7bd42311152ad33fa9049cfbadd9d96ffc1c8483cd81a46a2250,90
990,Isla King,University of Bristol,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Art (A*), Physics (A)",0,250d78534ea1c3537d8d271cf985adf9cd3b807ac571743fecfd7afc39fda276,85
991,Isla King,University of Bristol,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Art (A*), Physics (A)",1,250d78534ea1c3537d8d271cf985adf9cd3b807ac571743fecfd7afc39fda276,85
992,Isla King,University of Bristol,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Art (A*), Physics (A)",2,250d78534ea1c3537d8d271cf985adf9cd3b807ac571743fecfd7afc39fda276,85
993,Isla King,University of Bristol,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Art (B), Physics (C)",0,938ff841720966b0e7bb676a880704bb526489cb7d1bd1a1eab03958083e3427,90
994,Isla King,University of Bristol,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Art (B), Physics (C)",1,938ff841720966b0e7bb676a880704bb526489cb7d1bd1a1eab03958083e3427,90
995,Isla King,University of Bristol,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Art (B), Physics (C)",2,938ff841720966b0e7bb676a880704bb526489cb7d1bd1a1eab03958083e3427,90
996,Isla King,Cardiff University,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Further Mathematics (A*), Physics (A)",0,a320301dce645486261eed281e789bbbd796edd83e791286562bb230dd7b6f6a,85
997,Isla King,Cardiff University,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Further Mathematics (A*), Physics (A)",1,a320301dce645486261eed281e789bbbd796edd83e791286562bb230dd7b6f6a,85
998,Isla King,Cardiff University,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Further Mathematics (A*), Physics (A)",2,a320301dce645486261eed281e789bbbd796edd83e791286562bb230dd7b6f6a,90
999,Isla King,Cardiff University,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Further Mathematics (B), Physics (C)",0,1f197abbb5afcc11b9b1a7141ef6dbbbd5ec66894b175b031806f3f745eebb9b,90
1000,Isla King,Cardiff University,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Further Mathematics (B), Physics (C)",1,1f197abbb5afcc11b9b1a7141ef6dbbbd5ec66894b175b031806f3f745eebb9b,85
1001,Isla King,Cardiff University,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Further Mathematics (B), Physics (C)",2,1f197abbb5afcc11b9b1a7141ef6dbbbd5ec66894b175b031806f3f745eebb9b,90
1002,Isla King,Cardiff University,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Art (A*), Physics (A)",0,57c6d01e01c9024b3a7c57da12b55136d4760276c06260360bbbd1a6f9857ba1,87
1003,Isla King,Cardiff University,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Art (A*), Physics (A)",1,57c6d01e01c9024b3a7c57da12b55136d4760276c06260360bbbd1a6f9857ba1,85
1004,Isla King,Cardiff University,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Art (A*), Physics (A)",2,57c6d01e01c9024b3a7c57da12b55136d4760276c06260360bbbd1a6f9857ba1,90
1005,Isla King,Cardiff University,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Art (B), Physics (C)",0,3793c8694df1c3d9b524c4e8672f198c9edaa84c8915d83107afd3bb413bd023,95
1006,Isla King,Cardiff University,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Art (B), Physics (C)",1,3793c8694df1c3d9b524c4e8672f198c9edaa84c8915d83107afd3bb413bd023,90
1007,Isla King,Cardiff University,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Art (B), Physics (C)",2,3793c8694df1c3d9b524c4e8672f198c9edaa84c8915d83107afd3bb413bd023,90
1008,Isla King,University of Oxford,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Further Mathematics (A*), Physics (A)",0,b2328a602c7c3d339a0f44043866ab5a88c337e66c82a5a8fcfc88e263948363,90
1009,Isla King,University of Oxford,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Further Mathematics (A*), Physics (A)",1,b2328a602c7c3d339a0f44043866ab5a88c337e66c82a5a8fcfc88e263948363,85
1010,Isla King,University of Oxford,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Further Mathematics (A*), Physics (A)",2,b2328a602c7c3d339a0f44043866ab5a88c337e66c82a5a8fcfc88e263948363,85
1011,Isla King,University of Oxford,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Further Mathematics (B), Physics (C)",0,9fe292633049c760948365b4e774f0d9c9dfed194f94b54bb633ecb80871350b,90
1012,Isla King,University of Oxford,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Further Mathematics (B), Physics (C)",1,9fe292633049c760948365b4e774f0d9c9dfed194f94b54bb633ecb80871350b,90
1013,Isla King,University of Oxford,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Further Mathematics (B), Physics (C)",2,9fe292633049c760948365b4e774f0d9c9dfed194f94b54bb633ecb80871350b,87
1014,Isla King,University of Oxford,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Art (A*), Physics (A)",0,1d4dfe2b205c3fea7c34cf0d88e01360a1209897875cf2bef8563b7ca523dbe6,95
1015,Isla King,University of Oxford,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Art (A*), Physics (A)",1,1d4dfe2b205c3fea7c34cf0d88e01360a1209897875cf2bef8563b7ca523dbe6,85
1016,Isla King,University of Oxford,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Art (A*), Physics (A)",2,1d4dfe2b205c3fea7c34cf0d88e01360a1209897875cf2bef8563b7ca523dbe6,95
1017,Isla King,University of Oxford,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Art (B), Physics (C)",0,bb70857d056fd2fb20c1380c6e3690bdac9545f77925b8c750ae5b4e86d58f56,90
1018,Isla King,University of Oxford,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Art (B), Physics (C)",1,bb70857d056fd2fb20c1380c6e3690bdac9545f77925b8c750ae5b4e86d58f56,95
1019,Isla King,University of Oxford,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Art (B), Physics (C)",2,bb70857d056fd2fb20c1380c6e3690bdac9545f77925b8c750ae5b4e86d58f56,95
1020,Isla King,University of Leeds,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Further Mathematics (A*), Physics (A)",0,950a52b60bafb068f191acaa72f56f823986214fd6e74017f36493f1b6015bf5,90
1021,Isla King,University of Leeds,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Further Mathematics (A*), Physics (A)",1,950a52b60bafb068f191acaa72f56f823986214fd6e74017f36493f1b6015bf5,90
1022,Isla King,University of Leeds,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Further Mathematics (A*), Physics (A)",2,950a52b60bafb068f191acaa72f56f823986214fd6e74017f36493f1b6015bf5,90
1023,Isla King,University of Leeds,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Further Mathematics (B), Physics (C)",0,facc71e1c1b38ea9a6fa5272c9dcaf3453c7e8e932114af3d9c3db90a979769b,90
1024,Isla King,University of Leeds,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Further Mathematics (B), Physics (C)",1,facc71e1c1b38ea9a6fa5272c9dcaf3453c7e8e932114af3d9c3db90a979769b,85
1025,Isla King,University of Leeds,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Further Mathematics (B), Physics (C)",2,facc71e1c1b38ea9a6fa5272c9dcaf3453c7e8e932114af3d9c3db90a979769b,90
1026,Isla King,University of Leeds,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Art (A*), Physics (A)",0,283ba42069356ef4b0a937cdb2cc32c2aca45923a693215aeba7b732e81526c6,90
1027,Isla King,University of Leeds,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Art (A*), Physics (A)",1,283ba42069356ef4b0a937cdb2cc32c2aca45923a693215aeba7b732e81526c6,85
1028,Isla King,University of Leeds,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Art (A*), Physics (A)",2,283ba42069356ef4b0a937cdb2cc32c2aca45923a693215aeba7b732e81526c6,90
1029,Isla King,University of Leeds,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Art (B), Physics (C)",0,8eacbf801c4871e1d7d1400cfea2683551abc9c670f21678effbe77471ff2d6a,85
1030,Isla King,University of Leeds,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Art (B), Physics (C)",1,8eacbf801c4871e1d7d1400cfea2683551abc9c670f21678effbe77471ff2d6a,95
1031,Isla King,University of Leeds,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Art (B), Physics (C)",2,8eacbf801c4871e1d7d1400cfea2683551abc9c670f21678effbe77471ff2d6a,90
1032,Isla King,Newcastle University,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Further Mathematics (A*), Physics (A)",0,14e137c10374eeee0a85a542191cf59cb493f838fc174f19e0a43a4f7e4542ca,90
1033,Isla King,Newcastle University,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Further Mathematics (A*), Physics (A)",1,14e137c10374eeee0a85a542191cf59cb493f838fc174f19e0a43a4f7e4542ca,90
1034,Isla King,Newcastle University,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Further Mathematics (A*), Physics (A)",2,14e137c10374eeee0a85a542191cf59cb493f838fc174f19e0a43a4f7e4542ca,85
1035,Isla King,Newcastle University,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Further Mathematics (B), Physics (C)",0,036e2ed5aac099d96e8251cd7ec89733295656af9f684f1232dbf92c0f6dc563,85
1036,Isla King,Newcastle University,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Further Mathematics (B), Physics (C)",1,036e2ed5aac099d96e8251cd7ec89733295656af9f684f1232dbf92c0f6dc563,85
1037,Isla King,Newcastle University,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Further Mathematics (B), Physics (C)",2,036e2ed5aac099d96e8251cd7ec89733295656af9f684f1232dbf92c0f6dc563,85
1038,Isla King,Newcastle University,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Art (A*), Physics (A)",0,4615da7db1a3db7a132b5cd283abbc322a09dde2a8bb7c0eb54a55dc77d2484b,90
1039,Isla King,Newcastle University,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Art (A*), Physics (A)",1,4615da7db1a3db7a132b5cd283abbc322a09dde2a8bb7c0eb54a55dc77d2484b,85
1040,Isla King,Newcastle University,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Art (A*), Physics (A)",2,4615da7db1a3db7a132b5cd283abbc322a09dde2a8bb7c0eb54a55dc77d2484b,90
1041,Isla King,Newcastle University,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Art (B), Physics (C)",0,1aaaacf72d3e148f52446814c23491d2f75373b5228887dc542bd8960978fc8a,90
1042,Isla King,Newcastle University,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Art (B), Physics (C)",1,1aaaacf72d3e148f52446814c23491d2f75373b5228887dc542bd8960978fc8a,90
1043,Isla King,Newcastle University,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Art (B), Physics (C)",2,1aaaacf72d3e148f52446814c23491d2f75373b5228887dc542bd8960978fc8a,90
1044,Isla King,King's College London,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Further Mathematics (A*), Physics (A)",0,8f561bf011d77f355598943ff5200cce09fab39d0705590869368dec1140a128,85
1045,Isla King,King's College London,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Further Mathematics (A*), Physics (A)",1,8f561bf011d77f355598943ff5200cce09fab39d0705590869368dec1140a128,90
1046,Isla King,King's College London,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Further Mathematics (A*), Physics (A)",2,8f561bf011d77f355598943ff5200cce09fab39d0705590869368dec1140a128,85
1047,Isla King,King's College London,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Further Mathematics (B), Physics (C)",0,d8c6970693fb764c17cab2b6f4a9655add1e89e72e347ae4a8cf33749af47671,95
1048,Isla King,King's College London,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Further Mathematics (B), Physics (C)",1,d8c6970693fb764c17cab2b6f4a9655add1e89e72e347ae4a8cf33749af47671,90
1049,Isla King,King's College London,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Further Mathematics (B), Physics (C)",2,d8c6970693fb764c17cab2b6f4a9655add1e89e72e347ae4a8cf33749af47671,90
1050,Isla King,King's College London,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Art (A*), Physics (A)",0,3a4b0c7fc5d3af595706121bba1cf62e9698cf257186fee35c15ee67ea3d034c,85
1051,Isla King,King's College London,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Art (A*), Physics (A)",1,3a4b0c7fc5d3af595706121bba1cf62e9698cf257186fee35c15ee67ea3d034c,90
1052,Isla King,King's College London,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Art (A*), Physics (A)",2,3a4b0c7fc5d3af595706121bba1cf62e9698cf257186fee35c15ee67ea3d034c,87
1053,Isla King,King's College London,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Art (B), Physics (C)",0,f0328d9eb45c209061b119d73fdbc4a8dc7f15725b6c4cb49f3562e9dfcda2ec,85
1054,Isla King,King's College London,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Art (B), Physics (C)",1,f0328d9eb45c209061b119d73fdbc4a8dc7f15725b6c4cb49f3562e9dfcda2ec,90
1055,Isla King,King's College London,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Art (B), Physics (C)",2,f0328d9eb45c209061b119d73fdbc4a8dc7f15725b6c4cb49f3562e9dfcda2ec,85
1056,Isla King,University of Cambridge,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Further Mathematics (A*), Physics (A)",0,58ed93285f3c5e055ed3ca25e1c14f53f3b5e7cb06764e4cbf369d43bd8fe900,90
1057,Isla King,University of Cambridge,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Further Mathematics (A*), Physics (A)",1,58ed93285f3c5e055ed3ca25e1c14f53f3b5e7cb06764e4cbf369d43bd8fe900,87
1058,Isla King,University of Cambridge,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Further Mathematics (A*), Physics (A)",2,58ed93285f3c5e055ed3ca25e1c14f53f3b5e7cb06764e4cbf369d43bd8fe900,90
1059,Isla King,University of Cambridge,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Further Mathematics (B), Physics (C)",0,05f43fceb80e1c4175cb362221f1f65a51fac02d72bcd4ab58fc8d313780c61d,90
1060,Isla King,University of Cambridge,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Further Mathematics (B), Physics (C)",1,05f43fceb80e1c4175cb362221f1f65a51fac02d72bcd4ab58fc8d313780c61d,90
1061,Isla King,University of Cambridge,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Further Mathematics (B), Physics (C)",2,05f43fceb80e1c4175cb362221f1f65a51fac02d72bcd4ab58fc8d313780c61d,90
1062,Isla King,University of Cambridge,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Art (A*), Physics (A)",0,dfeb39249c29f27f970c001343a8d271520b7d13dbe6a967d3735da55d2e4023,90
1063,Isla King,University of Cambridge,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Art (A*), Physics (A)",1,dfeb39249c29f27f970c001343a8d271520b7d13dbe6a967d3735da55d2e4023,85
1064,Isla King,University of Cambridge,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Art (A*), Physics (A)",2,dfeb39249c29f27f970c001343a8d271520b7d13dbe6a967d3735da55d2e4023,90
1065,Isla King,University of Cambridge,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Art (B), Physics (C)",0,231e452545f4ece345466154e6a4cf61ce84798a8db4e62c5af696b0fd076e7a,85
1066,Isla King,University of Cambridge,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Art (B), Physics (C)",1,231e452545f4ece345466154e6a4cf61ce84798a8db4e62c5af696b0fd076e7a,90
1067,Isla King,University of Cambridge,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Art (B), Physics (C)",2,231e452545f4ece345466154e6a4cf61ce84798a8db4e62c5af696b0fd076e7a,90
1068,Isla King,University of Southampton,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Further Mathematics (A*), Physics (A)",0,9cfd2dabd91ad97956999075555d7d0848b8d80865cdd6d60776373fc090f77d,90
1069,Isla King,University of Southampton,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Further Mathematics (A*), Physics (A)",1,9cfd2dabd91ad97956999075555d7d0848b8d80865cdd6d60776373fc090f77d,85
1070,Isla King,University of Southampton,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Further Mathematics (A*), Physics (A)",2,9cfd2dabd91ad97956999075555d7d0848b8d80865cdd6d60776373fc090f77d,85
1071,Isla King,University of Southampton,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Further Mathematics (B), Physics (C)",0,bd3a574d7284ff17cb3a2e576ba1220294b6d2f495bc305b43ecccf4e6b26c5d,90
1072,Isla King,University of Southampton,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Further Mathematics (B), Physics (C)",1,bd3a574d7284ff17cb3a2e576ba1220294b6d2f495bc305b43ecccf4e6b26c5d,85
1073,Isla King,University of Southampton,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Further Mathematics (B), Physics (C)",2,bd3a574d7284ff17cb3a2e576ba1220294b6d2f495bc305b43ecccf4e6b26c5d,90
1074,Isla King,University of Southampton,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Art (A*), Physics (A)",0,f88fbb5f339025245ade7484267f519af662a31003a5d1e62b0747b9a61f046d,87
1075,Isla King,University of Southampton,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Art (A*), Physics (A)",1,f88fbb5f339025245ade7484267f519af662a31003a5d1e62b0747b9a61f046d,95
1076,Isla King,University of Southampton,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Art (A*), Physics (A)",2,f88fbb5f339025245ade7484267f519af662a31003a5d1e62b0747b9a61f046d,90
1077,Isla King,University of Southampton,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Art (B), Physics (C)",0,0fe45f39aced271ff644a2d96650d998b1ebe1b5c6a80258d6585e63367446ab,90
1078,Isla King,University of Southampton,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Art (B), Physics (C)",1,0fe45f39aced271ff644a2d96650d998b1ebe1b5c6a80258d6585e63367446ab,85
1079,Isla King,University of Southampton,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Art (B), Physics (C)",2,0fe45f39aced271ff644a2d96650d998b1ebe1b5c6a80258d6585e63367446ab,90
1080,Jack Lee,University of Manchester,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Further Mathematics (A*), Physics (A)",0,5160f1b0f1b346b35c5e8d93ca8920422290161e9214247cd398e84641599223,90
1081,Jack Lee,University of Manchester,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Further Mathematics (A*), Physics (A)",1,5160f1b0f1b346b35c5e8d93ca8920422290161e9214247cd398e84641599223,95
1082,Jack Lee,University of Manchester,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Further Mathematics (A*), Physics (A)",2,5160f1b0f1b346b35c5e8d93ca8920422290161e9214247cd398e84641599223,95
1083,Jack Lee,University of Manchester,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Further Mathematics (B), Physics (C)",0,5a8391b4e64b2a1dab6c2defb5f1d203ad0d311d5b706f9dd82e93746877851e,90
1084,Jack Lee,University of Manchester,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Further Mathematics (B), Physics (C)",1,5a8391b4e64b2a1dab6c2defb5f1d203ad0d311d5b706f9dd82e93746877851e,85
1085,Jack Lee,University of Manchester,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Further Mathematics (B), Physics (C)",2,5a8391b4e64b2a1dab6c2defb5f1d203ad0d311d5b706f9dd82e93746877851e,90
1086,Jack Lee,University of Manchester,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Art (A*), Physics (A)",0,748c9f97ac9a95aa3824edee5c3b8ba416346c27ab59c480c2f76d4446178d92,95
1087,Jack Lee,University of Manchester,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Art (A*), Physics (A)",1,748c9f97ac9a95aa3824edee5c3b8ba416346c27ab59c480c2f76d4446178d92,85
1088,Jack Lee,University of Manchester,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Art (A*), Physics (A)",2,748c9f97ac9a95aa3824edee5c3b8ba416346c27ab59c480c2f76d4446178d92,90
1089,Jack Lee,University of Manchester,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Art (B), Physics (C)",0,54d46d2a9739c42053fcccede442830c0dab3ad8c5bbc5b13d64caa20295b6b4,85
1090,Jack Lee,University of Manchester,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Art (B), Physics (C)",1,54d46d2a9739c42053fcccede442830c0dab3ad8c5bbc5b13d64caa20295b6b4,90
1091,Jack Lee,University of Manchester,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Art (B), Physics (C)",2,54d46d2a9739c42053fcccede442830c0dab3ad8c5bbc5b13d64caa20295b6b4,85
1092,Jack Lee,University of Edinburgh,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Further Mathematics (A*), Physics (A)",0,82a43d47f77c00afcdbea26641a2d8b8af6d1032ff5a89b5828e26b58f075d4e,90
1093,Jack Lee,University of Edinburgh,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Further Mathematics (A*), Physics (A)",1,82a43d47f77c00afcdbea26641a2d8b8af6d1032ff5a89b5828e26b58f075d4e,85
1094,Jack Lee,University of Edinburgh,Redfield Secondary,UK,Data Solutions,"Mathematics (A*), Further Mathematics (A*), Physics (A)",2,82a43d47f77c00afcdbea26641a2d8b8af6d1032ff5a89b5828e26b58f075d4e,90
1095,Jack Lee,University of Edinburgh,Redfield Secondary,UK,Data Solutions,"Mathematics (B), Further Mathematics (B), Physics (C)",0,9d1aaf2827f5d2c4d0d06f1d2c827fd2bb3c56fbdb689a83257016d7080005a5,95
